timestamp,temperature_c,humidity_pct,wind_speed_ms,solar_irradiance_wm2,solar_generation_mw,wind_generation_mw,renewable_total_mw,is_weekend,grid_total_load_mw,net_load_mw
2024-04-09 15:00:00,18.96,49.1,5.11,431.2,197.27,11.4,208.67,0,1439.44,1230.77
2024-04-09 16:00:00,17.54,47.2,3.54,275.3,122.95,0.0,122.95,0,1473.5,1350.55
2024-04-09 17:00:00,18.9,78.5,6.41,132.5,53.65,32.01,85.66,0,1599.92,1514.26
2024-04-09 18:00:00,19.35,59.3,4.18,0.0,0.0,5.43,5.43,0,1743.71,1738.28
2024-04-09 19:00:00,15.31,64.0,4.39,0.0,0.12,8.2,8.32,0,1656.82,1648.5
2024-04-09 20:00:00,15.27,57.9,2.17,0.0,0.0,0.0,0.0,0,1579.83,1579.83
2024-04-09 21:00:00,13.79,68.9,6.16,0.0,0.0,29.41,29.41,0,1423.88,1394.47
2024-04-09 22:00:00,15.16,74.2,6.71,0.0,0.0,36.46,36.46,0,1175.2,1138.74
2024-04-09 23:00:00,13.65,70.4,7.74,0.0,0.0,61.63,61.63,0,960.4,898.77
2024-04-10 00:00:00,11.08,83.2,9.95,0.0,0.0,137.84,137.84,0,859.22,721.38
2024-04-10 01:00:00,12.27,67.6,7.83,0.0,0.0,59.9,59.9,0,761.78,701.88
2024-04-10 02:00:00,10.17,68.7,3.37,0.0,8.46,4.71,13.17,0,898.13,884.96
2024-04-10 03:00:00,10.61,72.9,3.37,0.0,1.78,0.0,1.78,0,807.3,805.52
2024-04-10 04:00:00,15.06,74.5,10.21,0.0,0.0,146.21,146.21,0,809.67,663.46
2024-04-10 05:00:00,14.83,72.0,8.12,0.0,0.16,80.53,80.69,0,922.53,841.84
2024-04-10 06:00:00,9.81,59.0,8.03,0.0,0.0,66.97,66.97,0,1187.53,1120.56
2024-04-10 07:00:00,15.53,70.5,7.33,147.0,64.1,50.25,114.35,0,1369.32,1254.97
2024-04-10 08:00:00,16.7,63.6,3.62,241.2,107.84,1.57,109.41,0,1410.08,1300.67
2024-04-10 09:00:00,13.68,60.4,8.91,314.2,143.15,93.71,236.86,0,1458.73,1221.87
2024-04-10 10:00:00,19.3,63.7,2.55,403.1,178.72,0.0,178.72,0,1454.95,1276.23
2024-04-10 11:00:00,22.09,54.3,4.27,478.9,211.36,7.56,218.92,0,1395.65,1176.73
2024-04-10 12:00:00,17.27,51.7,4.24,562.8,248.64,3.12,251.76,0,1375.04,1123.28
2024-04-10 13:00:00,18.52,38.9,5.89,452.7,197.61,15.89,213.5,0,1385.49,1171.99
2024-04-10 14:00:00,23.27,73.2,5.13,380.4,170.96,15.13,186.09,0,1370.43,1184.34
2024-04-10 15:00:00,21.8,63.4,5.1,276.9,124.16,9.93,134.09,0,1426.45,1292.36
2024-04-10 16:00:00,22.25,58.3,5.84,275.6,125.77,32.2,157.97,0,1484.7,1326.73
2024-04-10 17:00:00,21.29,54.5,4.76,108.8,45.13,14.59,59.72,0,1684.97,1625.25
2024-04-10 18:00:00,20.6,37.7,3.49,0.0,0.0,0.0,0.0,0,1790.81,1790.81
2024-04-10 19:00:00,15.79,56.2,6.79,0.0,6.94,42.24,49.18,0,1679.89,1630.71
2024-04-10 20:00:00,19.8,69.2,8.13,0.0,1.34,70.11,71.45,0,1615.63,1544.18
2024-04-10 21:00:00,18.78,72.5,5.25,0.0,0.0,17.94,17.94,0,1306.55,1288.61
2024-04-10 22:00:00,14.41,71.7,6.66,0.0,0.0,39.25,39.25,0,1114.12,1074.87
2024-04-10 23:00:00,13.61,69.3,5.69,0.0,0.0,25.09,25.09,0,1028.39,1003.3
2024-04-11 00:00:00,9.51,79.7,1.6,0.0,0.0,0.0,0.0,0,917.3,917.3
2024-04-11 01:00:00,13.21,67.6,4.82,0.0,0.0,8.41,8.41,0,758.85,750.44
2024-04-11 02:00:00,12.84,79.5,0.65,0.0,0.0,7.65,7.65,0,753.79,746.14
2024-04-11 03:00:00,11.28,67.9,6.77,0.0,0.84,46.85,47.69,0,740.43,692.74
2024-04-11 04:00:00,14.06,63.7,5.48,0.0,2.52,15.19,17.71,0,786.42,768.71
2024-04-11 05:00:00,11.35,62.2,2.39,0.0,10.21,0.0,10.21,0,1074.26,1064.05
2024-04-11 06:00:00,14.12,60.7,5.75,0.0,3.03,20.66,23.69,0,1138.46,1114.77
2024-04-11 07:00:00,11.67,73.3,9.83,146.0,67.54,128.53,196.07,0,1430.63,1234.56
2024-04-11 08:00:00,15.07,60.6,4.19,235.8,103.37,6.18,109.55,0,1456.98,1347.43
2024-04-11 09:00:00,16.03,56.7,13.06,328.5,152.07,229.15,381.22,0,1421.15,1039.93
2024-04-11 10:00:00,18.2,69.2,11.63,319.1,139.94,205.42,345.36,0,1397.85,1052.49
2024-04-11 11:00:00,18.1,64.6,8.06,430.9,192.66,68.73,261.39,0,1335.92,1074.53
2024-04-11 12:00:00,19.66,68.5,8.43,539.4,248.98,79.58,328.56,0,1473.36,1144.8
2024-04-11 13:00:00,22.56,63.9,4.73,463.3,201.15,6.73,207.88,0,1379.72,1171.84
2024-04-11 14:00:00,20.28,53.2,4.66,452.0,202.26,8.37,210.63,0,1390.53,1179.9
2024-04-11 15:00:00,17.88,59.6,11.42,314.2,137.44,197.21,334.65,0,1381.13,1046.48
2024-04-11 16:00:00,25.09,60.2,4.39,231.1,104.79,0.0,104.79,0,1599.98,1495.19
2024-04-11 17:00:00,23.78,52.5,2.07,100.8,41.19,3.62,44.81,0,1676.76,1631.95
2024-04-11 18:00:00,17.11,51.9,2.65,0.0,0.0,0.0,0.0,0,1688.43,1688.43
2024-04-11 19:00:00,20.43,56.6,7.24,0.0,1.71,49.61,51.32,0,1621.73,1570.41
2024-04-11 20:00:00,16.6,79.7,4.52,0.0,3.28,3.3,6.58,0,1501.83,1495.25
2024-04-11 21:00:00,16.99,61.7,3.06,0.0,3.87,4.27,8.14,0,1385.76,1377.62
2024-04-11 22:00:00,15.77,76.4,8.43,0.0,3.35,85.48,88.83,0,1145.11,1056.28
2024-04-11 23:00:00,13.4,64.3,5.32,0.0,0.0,13.68,13.68,0,970.73,957.05
2024-04-12 00:00:00,11.36,76.4,5.95,0.0,2.82,30.14,32.96,0,827.43,794.47
2024-04-12 01:00:00,10.77,77.4,2.66,0.0,0.0,4.48,4.48,0,800.27,795.79
2024-04-12 02:00:00,9.77,78.4,3.01,0.0,3.55,0.0,3.55,0,868.45,864.9
2024-04-12 03:00:00,9.79,74.1,2.38,0.0,0.0,1.27,1.27,0,783.06,781.79
2024-04-12 04:00:00,11.64,81.8,5.53,0.0,0.0,17.13,17.13,0,893.36,876.23
2024-04-12 05:00:00,10.71,73.2,7.95,0.0,0.0,66.3,66.3,0,907.48,841.18
2024-04-12 06:00:00,14.58,83.0,7.46,0.0,10.37,51.27,61.64,0,1061.77,1000.13
2024-04-12 07:00:00,17.39,55.0,3.58,154.7,72.2,4.4,76.6,0,1346.72,1270.12
2024-04-12 08:00:00,14.05,69.3,8.98,189.9,82.32,102.67,184.99,0,1436.76,1251.77
2024-04-12 09:00:00,17.15,67.3,2.17,399.0,177.82,0.0,177.82,0,1431.29,1253.47
2024-04-12 10:00:00,19.01,56.0,2.26,488.6,214.36,0.0,214.36,0,1475.45,1261.09
2024-04-12 11:00:00,20.16,66.6,8.94,532.7,236.79,96.81,333.6,0,1440.2,1106.6
2024-04-12 12:00:00,20.32,48.8,3.44,466.4,210.31,0.0,210.31,0,1402.41,1192.1
2024-04-12 13:00:00,22.58,54.6,7.21,466.0,207.53,53.01,260.54,0,1344.65,1084.11
2024-04-12 14:00:00,22.51,43.2,0.62,461.6,208.75,0.0,208.75,0,1353.66,1144.91
2024-04-12 15:00:00,18.9,71.5,2.04,355.0,159.43,1.02,160.45,0,1344.08,1183.63
2024-04-12 16:00:00,23.36,57.4,6.3,263.6,116.23,26.65,142.88,0,1515.45,1372.57
2024-04-12 17:00:00,22.9,77.1,2.92,103.1,36.43,0.0,36.43,0,1659.1,1622.67
2024-04-12 18:00:00,18.48,67.2,1.1,0.0,0.0,0.0,0.0,0,1759.3,1759.3
2024-04-12 19:00:00,19.2,65.6,5.16,0.0,0.0,17.02,17.02,0,1652.08,1635.06
2024-04-12 20:00:00,19.42,58.8,4.12,0.0,0.0,0.0,0.0,0,1577.63,1577.63
2024-04-12 21:00:00,16.16,56.6,8.28,0.0,6.93,72.69,79.62,0,1324.9,1245.28
2024-04-12 22:00:00,17.69,70.7,8.5,0.0,3.4,88.11,91.51,0,1157.11,1065.6
2024-04-12 23:00:00,19.32,67.4,6.35,0.0,0.0,27.23,27.23,0,1023.51,996.28
2024-04-13 00:00:00,11.56,58.5,3.83,0.0,0.0,2.83,2.83,1,684.36,681.53
2024-04-13 01:00:00,9.46,58.1,5.11,0.0,0.0,15.31,15.31,1,702.72,687.41
2024-04-13 02:00:00,12.66,63.1,7.15,0.0,0.0,48.09,48.09,1,680.41,632.32
2024-04-13 03:00:00,13.41,85.6,1.74,0.0,5.56,0.0,5.56,1,546.71,541.15
2024-04-13 04:00:00,11.49,88.5,4.13,0.0,4.88,1.07,5.95,1,708.14,702.19
2024-04-13 05:00:00,15.69,71.8,8.54,0.0,0.0,85.17,85.17,1,765.07,679.9
2024-04-13 06:00:00,10.34,70.4,4.69,0.0,7.22,13.24,20.46,1,954.56,934.1
2024-04-13 07:00:00,15.85,65.3,6.43,122.9,59.28,30.09,89.37,1,1081.89,992.52
2024-04-13 08:00:00,14.2,59.1,2.07,272.1,121.38,0.0,121.38,1,1194.6,1073.22
2024-04-13 09:00:00,20.61,76.0,7.96,336.6,154.61,65.11,219.72,1,1204.0,984.28
2024-04-13 10:00:00,22.5,78.4,2.12,474.5,211.65,8.16,219.81,1,1256.14,1036.33
2024-04-13 11:00:00,17.64,54.9,9.14,512.3,228.32,101.96,330.28,1,1135.53,805.25
2024-04-13 12:00:00,19.15,60.1,2.18,461.1,203.05,0.0,203.05,1,1107.31,904.26
2024-04-13 13:00:00,23.05,56.2,9.67,357.8,170.45,117.46,287.91,1,1177.92,890.01
2024-04-13 14:00:00,20.8,55.8,4.37,436.0,190.12,7.92,198.04,1,1118.94,920.9
2024-04-13 15:00:00,21.73,68.5,6.43,327.1,144.15,41.11,185.26,1,1138.54,953.28
2024-04-13 16:00:00,21.71,48.7,8.9,226.4,103.94,94.7,198.64,1,1233.46,1034.82
2024-04-13 17:00:00,16.93,63.5,0.66,136.3,52.97,0.0,52.97,1,1384.82,1331.85
2024-04-13 18:00:00,20.33,66.6,3.61,0.0,0.0,0.0,0.0,1,1391.3,1391.3
2024-04-13 19:00:00,17.81,60.9,10.05,0.0,0.0,146.07,146.07,1,1381.26,1235.19
2024-04-13 20:00:00,17.03,70.6,4.56,0.0,0.0,0.0,0.0,1,1230.07,1230.07
2024-04-13 21:00:00,20.0,66.2,7.2,0.0,2.09,42.99,45.08,1,1227.78,1182.7
2024-04-13 22:00:00,12.77,76.3,2.52,0.0,8.36,7.31,15.67,1,908.61,892.94
2024-04-13 23:00:00,16.11,55.8,6.92,0.0,17.6,47.09,64.69,1,822.88,758.19
2024-04-14 00:00:00,12.88,66.5,1.79,0.0,4.52,0.0,4.52,1,663.83,659.31
2024-04-14 01:00:00,12.09,69.6,7.31,0.0,2.3,51.46,53.76,1,683.61,629.85
2024-04-14 02:00:00,13.94,49.4,4.07,0.0,8.8,10.13,18.93,1,557.85,538.92
2024-04-14 03:00:00,12.78,62.3,5.15,0.0,0.12,10.01,10.13,1,573.91,563.78
2024-04-14 04:00:00,13.46,64.3,2.77,0.0,9.33,2.7,12.03,1,621.52,609.49
2024-04-14 05:00:00,14.83,77.8,6.46,0.0,4.18,34.07,38.25,1,796.48,758.23
2024-04-14 06:00:00,12.77,63.6,4.17,0.0,2.31,0.0,2.31,1,943.68,941.37
2024-04-14 07:00:00,13.18,61.5,4.52,154.9,70.39,12.9,83.29,1,1118.25,1034.96
2024-04-14 08:00:00,13.35,73.1,6.68,235.0,104.61,36.93,141.54,1,1157.7,1016.16
2024-04-14 09:00:00,15.21,52.1,2.89,370.3,169.56,0.0,169.56,1,1229.07,1059.51
2024-04-14 10:00:00,24.81,46.9,8.98,491.5,224.89,104.89,329.78,1,1306.3,976.52
2024-04-14 11:00:00,22.27,59.1,7.54,452.9,201.71,50.89,252.6,1,1104.8,852.2
2024-04-14 12:00:00,17.59,49.2,6.04,497.3,222.31,25.78,248.09,1,1141.06,892.97
2024-04-14 13:00:00,18.45,48.5,2.41,483.6,216.41,0.0,216.41,1,1155.27,938.86
2024-04-14 14:00:00,22.92,63.8,7.01,545.8,248.78,45.78,294.56,1,1173.55,878.99
2024-04-14 15:00:00,23.23,66.0,0.88,377.1,172.45,0.55,173.0,1,1296.04,1123.04
2024-04-14 16:00:00,23.07,65.5,8.3,160.1,67.09,77.56,144.65,1,1270.7,1126.05
2024-04-14 17:00:00,20.8,68.7,3.91,119.3,58.85,5.16,64.01,1,1310.08,1246.07
2024-04-14 18:00:00,20.29,70.7,2.3,0.0,0.58,6.62,7.2,1,1377.35,1370.15
2024-04-14 19:00:00,20.25,45.0,2.76,0.0,14.5,0.0,14.5,1,1321.22,1306.72
2024-04-14 20:00:00,18.51,67.1,11.81,0.0,0.0,215.28,215.28,1,1306.61,1091.33
2024-04-14 21:00:00,12.15,60.8,7.92,0.0,5.15,63.86,69.01,1,1165.45,1096.44
2024-04-14 22:00:00,15.23,60.6,3.39,0.0,0.93,0.0,0.93,1,932.11,931.18
2024-04-14 23:00:00,12.66,72.5,11.82,0.0,3.99,219.71,223.7,1,849.94,626.24
2024-04-15 00:00:00,14.09,55.4,2.53,0.0,0.0,8.64,8.64,0,801.62,792.98
2024-04-15 01:00:00,19.47,56.2,7.47,0.0,0.0,54.14,54.14,0,737.79,683.65
2024-04-15 02:00:00,13.22,75.9,6.72,0.0,0.0,38.5,38.5,0,763.61,725.11
2024-04-15 03:00:00,11.55,74.9,8.53,0.0,0.0,88.43,88.43,0,783.27,694.84
2024-04-15 04:00:00,14.43,71.9,4.51,0.0,0.13,7.87,8.0,0,781.81,773.81
2024-04-15 05:00:00,13.97,63.2,4.66,0.0,0.0,9.29,9.29,0,978.13,968.84
2024-04-15 06:00:00,14.63,75.2,6.43,0.0,5.14,40.43,45.57,0,1069.9,1024.33
2024-04-15 07:00:00,16.07,73.4,4.63,138.3,63.68,10.86,74.54,0,1342.78,1268.24
2024-04-15 08:00:00,20.47,67.2,1.34,258.5,116.36,3.59,119.95,0,1525.99,1406.04
2024-04-15 09:00:00,14.75,55.6,7.43,408.3,177.89,51.59,229.48,0,1473.71,1244.23
2024-04-15 10:00:00,19.57,60.0,6.58,458.4,205.72,38.82,244.54,0,1441.43,1196.89
2024-04-15 11:00:00,17.7,68.7,4.83,469.5,214.34,3.95,218.29,0,1457.37,1239.08
2024-04-15 12:00:00,21.99,71.4,3.9,340.3,162.99,2.35,165.34,0,1391.54,1226.2
2024-04-15 13:00:00,19.55,57.2,4.04,424.8,188.8,0.04,188.84,0,1335.83,1146.99
2024-04-15 14:00:00,21.15,57.2,7.56,468.4,208.36,57.67,266.03,0,1255.04,989.01
2024-04-15 15:00:00,21.59,57.7,7.43,429.5,199.52,57.3,256.82,0,1353.89,1097.07
2024-04-15 16:00:00,24.21,61.4,8.5,257.5,118.53,81.76,200.29,0,1544.71,1344.42
2024-04-15 17:00:00,23.59,55.2,7.79,103.5,41.72,59.66,101.38,0,1637.47,1536.09
2024-04-15 18:00:00,18.03,37.6,7.74,0.0,0.0,64.09,64.09,0,1728.22,1664.13
2024-04-15 19:00:00,19.86,71.5,3.5,0.0,0.0,5.51,5.51,0,1652.91,1647.4
2024-04-15 20:00:00,16.97,77.8,2.13,0.0,1.57,8.98,10.55,0,1533.77,1523.22
2024-04-15 21:00:00,14.47,60.1,7.78,0.0,0.48,65.67,66.15,0,1357.76,1291.61
2024-04-15 22:00:00,15.46,58.0,2.09,0.0,4.81,0.61,5.42,0,1163.91,1158.49
2024-04-15 23:00:00,14.06,66.9,13.04,0.0,6.81,223.18,229.99,0,926.18,696.19
2024-04-16 00:00:00,19.24,67.7,9.37,0.0,0.0,108.8,108.8,0,805.4,696.6
2024-04-16 01:00:00,14.06,78.2,5.68,0.0,0.0,26.31,26.31,0,694.65,668.34
2024-04-16 02:00:00,9.58,71.2,4.28,0.0,1.28,3.93,5.21,0,910.97,905.76
2024-04-16 03:00:00,11.2,64.7,5.62,0.0,6.94,18.53,25.47,0,791.18,765.71
2024-04-16 04:00:00,14.86,60.2,7.48,0.0,0.0,63.57,63.57,0,769.27,705.7
2024-04-16 05:00:00,17.71,77.1,7.72,0.0,1.36,64.11,65.47,0,936.91,871.44
2024-04-16 06:00:00,10.42,74.0,1.8,0.0,0.0,4.78,4.78,0,1197.16,1192.38
2024-04-16 07:00:00,10.81,76.5,8.31,154.7,70.9,78.72,149.62,0,1435.98,1286.36
2024-04-16 08:00:00,20.26,58.8,6.58,160.5,74.15,38.69,112.84,0,1397.73,1284.89
2024-04-16 09:00:00,18.3,79.7,1.32,391.6,175.27,2.31,177.58,0,1524.73,1347.15
2024-04-16 10:00:00,16.83,49.5,3.98,441.7,218.37,1.7,220.07,0,1473.5,1253.43
2024-04-16 11:00:00,21.12,67.7,5.49,292.7,128.48,19.91,148.39,0,1403.4,1255.01
2024-04-16 12:00:00,15.18,45.5,2.97,466.1,204.29,0.09,204.38,0,1411.74,1207.36
2024-04-16 13:00:00,21.78,53.5,2.67,540.6,248.9,0.0,248.9,0,1356.79,1107.89
2024-04-16 14:00:00,22.99,71.7,0.78,387.2,170.76,0.0,170.76,0,1371.15,1200.39
2024-04-16 15:00:00,24.47,65.7,10.12,314.5,150.2,138.31,288.51,0,1469.27,1180.76
2024-04-16 16:00:00,20.04,54.8,1.56,275.2,122.56,4.78,127.34,0,1564.75,1437.41
2024-04-16 17:00:00,21.96,55.7,4.39,98.9,45.09,0.38,45.47,0,1623.02,1577.55
2024-04-16 18:00:00,18.94,61.6,3.12,0.0,0.0,0.0,0.0,0,1696.93,1696.93
2024-04-16 19:00:00,20.5,66.1,7.56,0.0,0.0,59.38,59.38,0,1691.19,1631.81
2024-04-16 20:00:00,16.77,73.5,7.2,0.0,0.0,38.13,38.13,0,1554.72,1516.59
2024-04-16 21:00:00,16.54,61.4,8.33,0.0,0.0,76.05,76.05,0,1461.33,1385.28
2024-04-16 22:00:00,13.96,53.7,6.37,0.0,1.49,41.09,42.58,0,1156.88,1114.3
2024-04-16 23:00:00,16.37,69.3,6.15,0.0,0.58,30.35,30.93,0,991.45,960.52
2024-04-17 00:00:00,16.0,65.6,4.7,0.0,0.91,10.36,11.27,0,792.75,781.48
2024-04-17 01:00:00,12.8,59.8,6.54,0.0,0.0,39.22,39.22,0,761.47,722.25
2024-04-17 02:00:00,12.9,73.2,2.27,0.0,0.0,1.67,1.67,0,781.03,779.36
2024-04-17 03:00:00,9.46,69.3,6.98,0.0,2.75,49.41,52.16,0,851.22,799.06
2024-04-17 04:00:00,12.16,73.2,2.15,0.0,0.0,1.41,1.41,0,736.48,735.07
2024-04-17 05:00:00,13.21,63.0,9.14,0.0,4.67,101.79,106.46,0,946.29,839.83
2024-04-17 06:00:00,19.88,73.1,5.46,0.0,0.0,22.33,22.33,0,1070.56,1048.23
2024-04-17 07:00:00,12.7,57.5,5.65,148.6,59.59,16.08,75.67,0,1328.8,1253.13
2024-04-17 08:00:00,19.57,59.9,6.09,279.8,121.08,25.09,146.17,0,1428.42,1282.25
2024-04-17 09:00:00,19.84,63.1,7.95,392.2,184.87,68.31,253.18,0,1428.75,1175.57
2024-04-17 10:00:00,19.56,77.4,5.24,329.2,152.32,11.13,163.45,0,1459.0,1295.55
2024-04-17 11:00:00,24.02,68.3,4.86,383.3,166.54,6.16,172.7,0,1465.19,1292.49
2024-04-17 12:00:00,22.0,69.4,3.79,508.6,232.94,1.19,234.13,0,1407.27,1173.14
2024-04-17 13:00:00,22.83,71.1,2.41,503.8,226.0,0.0,226.0,0,1377.13,1151.13
2024-04-17 14:00:00,22.36,88.0,2.99,502.4,232.06,1.92,233.98,0,1433.03,1199.05
2024-04-17 15:00:00,25.34,59.3,0.15,443.6,200.13,0.0,200.13,0,1489.38,1289.25
2024-04-17 16:00:00,24.89,70.6,9.27,169.7,72.25,105.94,178.19,0,1596.53,1418.34
2024-04-17 17:00:00,20.6,67.9,7.82,149.9,70.85,66.39,137.24,0,1635.45,1498.21
2024-04-17 18:00:00,18.28,68.7,3.23,0.0,0.0,0.0,0.0,0,1688.12,1688.12
2024-04-17 19:00:00,19.7,76.2,0.32,0.0,2.27,3.03,5.3,0,1664.81,1659.51
2024-04-17 20:00:00,17.18,60.1,5.35,0.0,0.0,18.62,18.62,0,1576.66,1558.04
2024-04-17 21:00:00,17.51,61.0,4.74,0.0,0.0,8.96,8.96,0,1327.78,1318.82
2024-04-17 22:00:00,19.07,69.1,7.95,0.0,0.0,81.38,81.38,0,1151.02,1069.64
2024-04-17 23:00:00,14.14,66.5,4.67,0.0,0.48,10.93,11.41,0,1031.52,1020.11
2024-04-18 00:00:00,14.22,71.8,9.18,0.0,0.0,110.14,110.14,0,877.72,767.58
2024-04-18 01:00:00,13.65,82.7,2.06,0.0,1.31,0.0,1.31,0,733.97,732.66
2024-04-18 02:00:00,14.89,67.0,4.39,0.0,0.0,1.73,1.73,0,772.76,771.03
2024-04-18 03:00:00,7.91,68.6,10.71,0.0,0.0,169.05,169.05,0,869.61,700.56
2024-04-18 04:00:00,11.69,72.2,0.71,0.0,8.89,0.0,8.89,0,803.99,795.1
2024-04-18 05:00:00,13.99,68.4,4.58,0.0,6.27,12.57,18.84,0,947.01,928.17
2024-04-18 06:00:00,16.96,53.9,3.56,0.0,0.0,0.0,0.0,0,1058.83,1058.83
2024-04-18 07:00:00,14.27,63.4,5.66,122.0,58.64,13.49,72.13,0,1307.52,1235.39
2024-04-18 08:00:00,12.43,72.1,3.72,296.0,126.57,0.0,126.57,0,1512.53,1385.96
2024-04-18 09:00:00,19.21,76.5,9.28,318.2,151.41,116.99,268.4,0,1450.18,1181.78
2024-04-18 10:00:00,17.75,54.2,10.81,481.2,219.23,173.08,392.31,0,1366.82,974.51
2024-04-18 11:00:00,17.73,52.7,8.94,606.5,277.68,101.57,379.25,0,1382.03,1002.78
2024-04-18 12:00:00,20.01,61.0,4.63,534.5,239.33,5.76,245.09,0,1387.23,1142.14
2024-04-18 13:00:00,21.77,43.2,13.94,333.0,153.36,219.1,372.46,0,1418.95,1046.49
2024-04-18 14:00:00,21.35,55.6,7.49,544.5,241.98,52.76,294.74,0,1342.31,1047.57
2024-04-18 15:00:00,18.0,45.1,4.31,402.2,187.39,1.42,188.81,0,1392.8,1203.99
2024-04-18 16:00:00,24.65,70.2,2.04,288.7,132.11,0.0,132.11,0,1579.4,1447.29
2024-04-18 17:00:00,24.99,53.6,6.82,109.2,44.62,39.29,83.91,0,1753.34,1669.43
2024-04-18 18:00:00,22.82,74.0,7.42,0.0,0.0,50.65,50.65,0,1752.4,1701.75
2024-04-18 19:00:00,17.85,70.9,2.35,0.0,0.0,1.26,1.26,0,1602.0,1600.74
2024-04-18 20:00:00,18.7,58.3,5.81,0.0,0.0,17.42,17.42,0,1603.12,1585.7
2024-04-18 21:00:00,17.84,56.4,13.56,0.0,4.51,224.46,228.97,0,1312.46,1083.49
2024-04-18 22:00:00,17.87,65.0,4.08,0.0,0.44,5.08,5.52,0,1126.65,1121.13
2024-04-18 23:00:00,16.82,67.2,3.9,0.0,0.0,3.24,3.24,0,935.68,932.44
2024-04-19 00:00:00,12.9,72.0,9.93,0.0,3.31,134.18,137.49,0,841.15,703.66
2024-04-19 01:00:00,13.9,64.0,2.3,0.0,8.34,0.0,8.34,0,701.62,693.28
2024-04-19 02:00:00,14.23,76.8,10.7,0.0,5.84,162.54,168.38,0,722.35,553.97
2024-04-19 03:00:00,16.26,73.1,7.99,0.0,0.0,67.91,67.91,0,753.47,685.56
2024-04-19 04:00:00,14.77,68.1,4.58,0.0,0.0,3.94,3.94,0,771.29,767.35
2024-04-19 05:00:00,15.46,64.5,1.92,0.0,3.29,2.83,6.12,0,962.53,956.41
2024-04-19 06:00:00,14.7,67.8,0.9,0.0,3.87,5.71,9.58,0,1080.61,1071.03
2024-04-19 07:00:00,18.66,61.5,4.46,117.5,53.06,6.77,59.83,0,1274.33,1214.5
2024-04-19 08:00:00,17.66,67.0,7.19,325.6,138.47,44.57,183.04,0,1441.09,1258.05
2024-04-19 09:00:00,16.16,65.7,5.31,349.0,156.51,18.07,174.58,0,1493.1,1318.52
2024-04-19 10:00:00,22.44,65.5,7.53,383.8,173.34,59.2,232.54,0,1508.79,1276.25
2024-04-19 11:00:00,22.09,76.1,6.85,405.0,177.87,40.29,218.16,0,1424.32,1206.16
2024-04-19 12:00:00,20.61,59.7,6.0,481.7,223.23,27.65,250.88,0,1442.74,1191.86
2024-04-19 13:00:00,21.33,67.8,12.03,467.3,209.54,230.69,440.23,0,1325.36,885.13
2024-04-19 14:00:00,23.54,61.0,7.42,387.9,173.08,61.85,234.93,0,1374.24,1139.31
2024-04-19 15:00:00,24.07,57.1,10.2,389.0,182.79,140.51,323.3,0,1473.31,1150.01
2024-04-19 16:00:00,23.32,58.3,3.42,308.5,136.28,0.0,136.28,0,1516.89,1380.61
2024-04-19 17:00:00,23.07,59.3,7.27,142.2,59.59,51.86,111.45,0,1674.26,1562.81
2024-04-19 18:00:00,25.33,63.0,6.2,0.0,0.0,28.24,28.24,0,1748.0,1719.76
2024-04-19 19:00:00,22.91,54.3,10.44,0.0,3.21,158.42,161.63,0,1662.0,1500.37
2024-04-19 20:00:00,19.77,51.7,5.49,0.0,0.0,11.26,11.26,0,1565.46,1554.2
2024-04-19 21:00:00,20.13,70.2,3.72,0.0,0.0,3.56,3.56,0,1409.02,1405.46
2024-04-19 22:00:00,14.49,73.7,4.53,0.0,4.15,8.11,12.26,0,1172.02,1159.76
2024-04-19 23:00:00,16.43,74.0,3.23,0.0,8.03,0.0,8.03,0,982.1,974.07
2024-04-20 00:00:00,18.7,70.5,3.24,0.0,0.0,0.0,0.0,1,645.85,645.85
2024-04-20 01:00:00,13.45,76.3,5.18,0.0,4.69,22.63,27.32,1,625.17,597.85
2024-04-20 02:00:00,11.56,76.5,9.71,0.0,8.64,124.15,132.79,1,641.18,508.39
2024-04-20 03:00:00,11.82,77.3,3.0,0.0,0.0,0.0,0.0,1,585.26,585.26
2024-04-20 04:00:00,11.03,63.9,3.79,0.0,0.0,0.18,0.18,1,771.23,771.05
2024-04-20 05:00:00,12.2,61.4,9.0,0.0,2.26,102.48,104.74,1,858.46,753.72
2024-04-20 06:00:00,13.91,66.1,4.18,0.0,0.0,9.28,9.28,1,867.46,858.18
2024-04-20 07:00:00,12.66,67.9,11.77,153.2,70.18,218.01,288.19,1,1111.24,823.05
2024-04-20 08:00:00,17.0,64.6,3.64,291.6,129.38,3.49,132.87,1,1167.96,1035.09
2024-04-20 09:00:00,20.24,50.0,4.97,348.9,159.73,8.08,167.81,1,1213.01,1045.2
2024-04-20 10:00:00,17.55,77.2,2.06,519.1,233.24,2.21,235.45,1,1207.57,972.12
2024-04-20 11:00:00,24.1,59.8,14.32,262.6,123.99,227.23,351.22,1,1223.82,872.6
2024-04-20 12:00:00,22.92,62.1,9.66,637.6,297.38,129.12,426.5,1,1241.48,814.98
2024-04-20 13:00:00,24.85,69.8,8.48,511.2,229.56,84.85,314.41,1,1228.54,914.13
2024-04-20 14:00:00,21.64,40.4,2.69,509.6,240.5,3.88,244.38,1,1111.62,867.24
2024-04-20 15:00:00,25.14,54.9,12.13,350.2,166.21,231.77,397.98,1,1218.3,820.32
